Date,Open,High,Low,Close,Adj Close,Volume,Days
1991-05-16,0.455357,0.457589,0.433036,0.4375,0.35351,382132800,2635
1991-05-17,0.435268,0.435268,0.415179,0.419643,0.339081,471060800,2636
1991-05-20,0.421875,0.424107,0.392857,0.395089,0.320058,262169600,2637
1991-05-21,0.404018,0.415179,0.399554,0.404018,0.327292,349798400,2638
1991-05-22,0.408482,0.415179,0.40625,0.412946,0.334524,227270400,2639
1991-05-23,0.415179,0.417411,0.399554,0.402902,0.326387,208656000,2640
1991-05-24,0.40625,0.410714,0.401786,0.409598,0.331812,97126400,2641
1991-05-28,0.410714,0.412946,0.404018,0.410714,0.332716,171438400,2642
1991-05-29,0.412946,0.426339,0.409598,0.419643,0.339949,384003200,2643
1991-05-30,0.419643,0.426339,0.415179,0.425223,0.344469,158345600,2644
1991-05-31,0.424107,0.426339,0.412946,0.419643,0.339949,217862400,2645
1991-06-03,0.419643,0.441964,0.417411,0.439732,0.356223,220068800,2646
1991-06-04,0.441964,0.441964,0.433036,0.438616,0.355319,184284800,2647
1991-06-05,0.439732,0.439732,0.426339,0.428571,0.347181,133291200,2648
1991-06-06,0.430804,0.430804,0.415179,0.416295,0.337237,168504000,2649
1991-06-07,0.412946,0.419643,0.407366,0.41183,0.33362,152745600,2650
1991-06-10,0.410714,0.420759,0.408482,0.410714,0.332716,167440000,2651
1991-06-11,0.401786,0.40625,0.395089,0.398438,0.322771,188563200,2652
1991-06-12,0.392857,0.399554,0.368304,0.378348,0.306496,435635200,2653
1991-06-13,0.379464,0.383929,0.372768,0.376116,0.304688,211366400,2654
1991-06-14,0.381696,0.381696,0.363839,0.367188,0.297456,225288000,2655
1991-06-17,0.366071,0.377232,0.366071,0.375,0.303784,166600000,2656
1991-06-18,0.377232,0.386161,0.370536,0.376116,0.304688,244686400,2657
1991-06-19,0.372768,0.377232,0.368304,0.372768,0.301976,178942400,2658
1991-06-20,0.368304,0.375,0.363839,0.375,0.303784,144043200,2659
1991-06-21,0.375,0.379464,0.372768,0.375,0.303784,206012800,2660
1991-06-24,0.372768,0.377232,0.368304,0.372768,0.301976,207984000,2661
1991-06-25,0.375,0.383929,0.372768,0.378348,0.306496,227920000,2662
1991-06-26,0.381696,0.388393,0.377232,0.383929,0.311018,250443200,2663
1991-06-27,0.379464,0.381696,0.372768,0.379464,0.3074,151200000,2664
1991-06-28,0.377232,0.379464,0.359375,0.370536,0.300168,226643200,2665
1991-07-01,0.377232,0.383929,0.372768,0.379464,0.3074,194824000,2666
1991-07-02,0.377232,0.381696,0.372768,0.377232,0.305592,120142400,2667
1991-07-03,0.377232,0.388393,0.372768,0.385045,0.311922,310374400,2668
1991-07-05,0.383929,0.410714,0.381696,0.407366,0.330004,331553600,2669
1991-07-08,0.404018,0.421875,0.401786,0.417411,0.338141,307081600,2670
1991-07-09,0.421875,0.430804,0.415179,0.418527,0.339045,226441600,2671
1991-07-10,0.424107,0.430804,0.417411,0.421875,0.341757,156576000,2672
1991-07-11,0.419643,0.421875,0.410714,0.417411,0.338141,145913600,2673
1991-07-12,0.421875,0.421875,0.412946,0.417411,0.338141,132753600,2674
1991-07-15,0.417411,0.417411,0.40625,0.40625,0.3291,137984000,2675
1991-07-16,0.40625,0.408482,0.388393,0.390625,0.316442,222992000,2676
1991-07-17,0.388393,0.397321,0.377232,0.379464,0.3074,208936000,2677
1991-07-18,0.392857,0.402902,0.383929,0.40067,0.324579,398316800,2678
1991-07-19,0.404018,0.412946,0.401786,0.410714,0.332716,128419200,2679
1991-07-22,0.408482,0.412946,0.40625,0.410714,0.332716,108673600,2680
1991-07-23,0.412946,0.415179,0.397321,0.401786,0.325483,133056000,2681
1991-07-24,0.404018,0.408482,0.397321,0.401786,0.325483,131454400,2682
1991-07-25,0.404018,0.408482,0.401786,0.404018,0.327292,65800000,2683
1991-07-26,0.408482,0.408482,0.399554,0.40067,0.324579,74233600,2684
1991-07-29,0.404018,0.40625,0.397321,0.40625,0.3291,53300800,2685
1991-07-30,0.40625,0.417411,0.40625,0.415179,0.336333,91862400,2686
1991-07-31,0.415179,0.418527,0.401786,0.412946,0.334524,102804800,2687
1991-08-01,0.410714,0.439732,0.408482,0.438616,0.355319,448425600,2688
1991-08-02,0.444196,0.448661,0.4375,0.446429,0.361648,273011200,2689
1991-08-05,0.444196,0.444196,0.430804,0.433036,0.350799,100766400,2690
1991-08-06,0.435268,0.448661,0.426339,0.441964,0.358031,220427200,2691
1991-08-07,0.441964,0.455357,0.440848,0.449777,0.36436,211612800,2692
1991-08-08,0.453125,0.462054,0.446429,0.450893,0.365265,189448000,2693
1991-08-09,0.450893,0.455357,0.444196,0.453125,0.367073,154403200,2694
1991-08-12,0.453125,0.466518,0.450893,0.462054,0.374306,142531200,2695
1991-08-13,0.464286,0.482143,0.464286,0.477679,0.386964,286585600,2696
1991-08-14,0.488839,0.491071,0.481027,0.489955,0.396908,200715200,2697
1991-08-15,0.491071,0.491071,0.473214,0.475446,0.385155,145544000,2698
1991-08-16,0.470982,0.484375,0.466518,0.475446,0.385155,158804800,2699
1991-08-19,0.441964,0.460938,0.433036,0.450893,0.366089,322481600,2700
1991-08-20,0.459821,0.462054,0.450893,0.455357,0.369713,199427200,2701
1991-08-21,0.46875,0.483259,0.464286,0.479911,0.389649,223372800,2702
1991-08-22,0.482143,0.488839,0.479911,0.484375,0.393274,165648000,2703
1991-08-23,0.482143,0.495536,0.470982,0.473214,0.384212,240419200,2704
1991-08-26,0.473214,0.477679,0.46875,0.473214,0.384212,101595200,2705
1991-08-27,0.473214,0.482143,0.470982,0.482143,0.391462,100352000,2706
1991-08-28,0.482143,0.484375,0.47433,0.475446,0.386024,107587200,2707
1991-08-29,0.475446,0.481027,0.46875,0.473214,0.384212,113355200,2708
1991-08-30,0.473214,0.475446,0.466518,0.473214,0.384212,66136000,2709
1991-09-03,0.470982,0.475446,0.464286,0.46875,0.380588,68376000,2710
1991-09-04,0.470982,0.470982,0.458705,0.459821,0.373338,119784000,2711
1991-09-05,0.459821,0.462054,0.453125,0.455357,0.369713,77884800,2712
1991-09-06,0.455357,0.462054,0.450893,0.459821,0.373338,79273600,2713
1991-09-09,0.462054,0.477679,0.459821,0.475446,0.386024,126481600,2714
1991-09-10,0.470982,0.476563,0.444196,0.447545,0.363371,182840000,2715
1991-09-11,0.453125,0.455357,0.441964,0.450893,0.366089,178001600,2716
1991-09-12,0.457589,0.457589,0.444196,0.452009,0.366995,119212800,2717
1991-09-13,0.446429,0.448661,0.433036,0.434152,0.352497,166734400,2718
1991-09-16,0.439732,0.439732,0.415179,0.421875,0.342529,205777600,2719
1991-09-17,0.419643,0.4375,0.417411,0.4375,0.355215,135408000,2720
1991-09-18,0.435268,0.450893,0.433036,0.447545,0.363371,121352000,2721
1991-09-19,0.448661,0.450893,0.441964,0.444196,0.360652,178337600,2722
1991-09-20,0.444196,0.455357,0.441964,0.452009,0.366995,188148800,2723
1991-09-23,0.446429,0.453125,0.439732,0.441964,0.358839,87662400,2724
1991-09-24,0.441964,0.449777,0.430804,0.448661,0.364277,106097600,2725
1991-09-25,0.448661,0.450893,0.439732,0.450893,0.366089,54465600,2726
1991-09-26,0.448661,0.448661,0.4375,0.446429,0.362465,71220800,2727
1991-09-27,0.446429,0.453125,0.435268,0.4375,0.355215,62809600,2728
1991-09-30,0.439732,0.444196,0.4375,0.441964,0.358839,63201600,2729
1991-10-01,0.439732,0.457589,0.4375,0.453125,0.367901,131376000,2730
1991-10-02,0.462054,0.462054,0.441964,0.444196,0.360652,17987200,2731
1991-10-03,0.446429,0.446429,0.424107,0.426339,0.346153,181003200,2732
1991-10-04,0.428571,0.435268,0.424107,0.430804,0.349779,79374400,2733
1991-10-07,0.428571,0.435268,0.424107,0.429688,0.348872,64702400,2734
1991-10-08,0.429688,0.433036,0.415179,0.430804,0.349779,172256000,2735
1991-10-09,0.430804,0.435268,0.426339,0.428571,0.347965,132742400,2736
1991-10-10,0.435268,0.4375,0.417411,0.426339,0.346153,157214400,2737
1991-10-11,0.429688,0.436384,0.415179,0.433036,0.351591,120052800,2738
1991-10-14,0.4375,0.448661,0.435268,0.445313,0.361559,111876800,2739
1991-10-15,0.450893,0.46875,0.446429,0.46875,0.380588,288209600,2740
1991-10-16,0.46875,0.482143,0.466518,0.477679,0.387837,200872000,2741
1991-10-17,0.473214,0.475446,0.459821,0.467634,0.379681,151614400,2742
1991-10-18,0.492188,0.495536,0.486607,0.491071,0.39871,446958400,2743
1991-10-21,0.493304,0.498884,0.484375,0.488839,0.396898,116692800,2744
1991-10-22,0.495536,0.502232,0.486607,0.486607,0.395086,208208000,2745
1991-10-23,0.491071,0.493304,0.470982,0.47433,0.385118,168828800,2746
1991-10-24,0.473214,0.475446,0.459821,0.465402,0.377869,177900800,2747
1991-10-25,0.462054,0.466518,0.453125,0.457589,0.371526,106971200,2748
1991-10-28,0.459821,0.462054,0.453125,0.459821,0.373338,77862400,2749
1991-10-29,0.459821,0.464286,0.453125,0.462054,0.375151,101236800,2750
1991-10-30,0.464286,0.470982,0.441964,0.444196,0.360652,148243200,2751
1991-10-31,0.453125,0.462054,0.446429,0.459821,0.373338,231806400,2752
1991-11-01,0.457589,0.464286,0.450893,0.455357,0.369713,201264000,2753
1991-11-04,0.453125,0.453125,0.433036,0.444196,0.360652,195294400,2754
1991-11-05,0.444196,0.450893,0.435268,0.435268,0.353403,215600000,2755
1991-11-06,0.4375,0.439732,0.424107,0.428571,0.347965,236790400,2756
1991-11-07,0.433036,0.450893,0.430804,0.444196,0.360652,296732800,2757
1991-11-08,0.457589,0.479911,0.455357,0.475446,0.386024,375827200,2758
1991-11-11,0.477679,0.486607,0.475446,0.479911,0.389649,164942400,2759
1991-11-12,0.484375,0.488839,0.479911,0.486607,0.395086,166689600,2760
1991-11-13,0.482143,0.486607,0.477679,0.483259,0.392368,185920000,2761
1991-11-14,0.484375,0.493304,0.482143,0.488839,0.396898,188003200,2762
1991-11-15,0.486607,0.488839,0.444196,0.446429,0.362465,256950400,2763
1991-11-18,0.446429,0.46875,0.446429,0.465402,0.378778,238739200,2764
1991-11-19,0.462054,0.462054,0.444196,0.457589,0.372419,285488000,2765
1991-11-20,0.457589,0.464286,0.448661,0.450893,0.36697,168100800,2766
1991-11-21,0.450893,0.462054,0.450893,0.455357,0.370603,106814400,2767
1991-11-22,0.455357,0.462054,0.448661,0.457589,0.372419,97843200,2768
1991-11-25,0.455357,0.466518,0.455357,0.457589,0.372419,78433600,2769
1991-11-26,0.459821,0.464286,0.446429,0.459821,0.374236,139272000,2770
1991-11-27,0.457589,0.459821,0.450893,0.455357,0.370603,63235200,2771
1991-11-29,0.450893,0.459821,0.450893,0.453125,0.368786,34092800,2772
1991-12-02,0.453125,0.464286,0.446429,0.462054,0.376053,118899200,2773
1991-12-03,0.464286,0.464286,0.448661,0.450893,0.36697,102860800,2774
1991-12-04,0.453125,0.453125,0.446429,0.450893,0.36697,80550400,2775
1991-12-05,0.450893,0.455357,0.439732,0.446429,0.363336,99198400,2776
1991-12-06,0.441964,0.444196,0.433036,0.435268,0.354253,196985600,2777
1991-12-09,0.4375,0.446429,0.435268,0.438616,0.356978,97832000,2778
1991-12-10,0.4375,0.441964,0.433036,0.438616,0.356978,122617600,2779
1991-12-11,0.439732,0.444196,0.433036,0.4375,0.356069,84560000,2780
1991-12-12,0.440848,0.444196,0.4375,0.440848,0.358794,91750400,2781
1991-12-13,0.444196,0.453125,0.444196,0.449777,0.366061,95121600,2782
1991-12-16,0.449777,0.453125,0.446429,0.450893,0.36697,77190400,2783
1991-12-17,0.450893,0.455357,0.448661,0.450893,0.36697,97843200,2784
1991-12-18,0.448661,0.464286,0.446429,0.462054,0.376053,186603200,2785
1991-12-19,0.457589,0.462054,0.453125,0.453125,0.368786,115326400,2786
1991-12-20,0.457589,0.459821,0.448661,0.448661,0.365153,128184000,2787
1991-12-23,0.450893,0.462054,0.446429,0.459821,0.374236,103163200,2788
1991-12-24,0.464286,0.479911,0.462054,0.466518,0.379686,188563200,2789
1991-12-26,0.470982,0.491071,0.466518,0.489955,0.398761,134500800,2790
1991-12-27,0.488839,0.497768,0.486607,0.491071,0.399669,167742400,2791
1991-12-30,0.491071,0.511161,0.491071,0.506696,0.412386,183646400,2792
1991-12-31,0.512277,0.517857,0.5,0.503348,0.409661,134030400,2793
1992-01-02,0.497768,0.533482,0.495536,0.53125,0.43237,233632000,2794
1992-01-03,0.535714,0.537946,0.520089,0.526786,0.428737,190254400,2795
1992-01-06,0.524554,0.526786,0.515625,0.517857,0.42147,114240000,2796
1992-01-07,0.513393,0.53125,0.513393,0.527902,0.429645,141467200,2797
1992-01-08,0.522321,0.546875,0.522321,0.540179,0.439637,232747200,2798
1992-01-09,0.540179,0.555804,0.537946,0.555804,0.452354,208510400,2799
1992-01-10,0.549107,0.558036,0.544643,0.555804,0.452354,196224000,2800
1992-01-13,0.555804,0.560268,0.549107,0.553571,0.450536,107856000,2801
1992-01-14,0.555804,0.578125,0.555804,0.575893,0.468704,273806400,2802
1992-01-15,0.575893,0.580357,0.5625,0.566964,0.461437,325740800,2803
1992-01-16,0.569196,0.573661,0.558036,0.560268,0.455987,293529600,2804
1992-01-17,0.604911,0.616071,0.578125,0.578125,0.47052,848355200,2805
1992-01-20,0.575893,0.582589,0.571429,0.571429,0.465071,209664000,2806
1992-01-21,0.573661,0.573661,0.544643,0.545759,0.444178,194084800,2807
1992-01-22,0.549107,0.569196,0.546875,0.566964,0.461437,183680000,2808
1992-01-23,0.573661,0.578125,0.5625,0.575893,0.468704,138353600,2809
1992-01-24,0.575893,0.587054,0.571429,0.577009,0.469612,177609600,2810
1992-01-27,0.578125,0.582589,0.573661,0.575893,0.468704,83451200,2811
1992-01-28,0.578125,0.583705,0.5625,0.582589,0.474153,173723200,2812
1992-01-29,0.578125,0.587054,0.564732,0.564732,0.45962,144558400,2813
1992-01-30,0.566964,0.569196,0.560268,0.569196,0.463253,87113600,2814
1992-01-31,0.571429,0.582589,0.566964,0.578125,0.47052,144558400,2815
1992-02-03,0.578125,0.591518,0.575893,0.587054,0.477787,158132800,2816
1992-02-04,0.587054,0.591518,0.580357,0.587054,0.477787,192931200,2817
1992-02-05,0.591518,0.595982,0.581473,0.590402,0.480512,161504000,2818
1992-02-06,0.587054,0.589286,0.571429,0.572545,0.465979,93139200,2819
1992-02-07,0.573661,0.578125,0.560268,0.571429,0.465071,147537600,2820
1992-02-10,0.571429,0.573661,0.5625,0.563616,0.458712,86441600,2821
1992-02-11,0.5625,0.569196,0.555804,0.561384,0.456895,122012800,2822
1992-02-12,0.569196,0.584821,0.5625,0.582589,0.474153,137961600,2823
1992-02-13,0.582589,0.582589,0.569196,0.573661,0.466887,76014400,2824
1992-02-14,0.569196,0.573661,0.564732,0.572545,0.46685,72587200,2825
1992-02-18,0.573661,0.575893,0.560268,0.560268,0.45684,68353600,2826
1992-02-19,0.560268,0.5625,0.551339,0.553571,0.451379,95670400,2827
1992-02-20,0.558036,0.578125,0.555804,0.577009,0.47049,130860800,2828
1992-02-21,0.578125,0.584821,0.575893,0.580357,0.47322,151580800,2829
1992-02-24,0.591518,0.59375,0.587054,0.590402,0.481411,171404800,2830
1992-02-25,0.591518,0.611607,0.582589,0.611607,0.498701,227214400,2831
1992-02-26,0.609375,0.625,0.609375,0.623884,0.508712,229084800,2832
1992-02-27,0.625,0.625,0.607143,0.611607,0.498701,122169600,2833
1992-02-28,0.611607,0.616071,0.598214,0.602679,0.491422,90395200,2834
1992-03-02,0.604911,0.611607,0.600446,0.600446,0.489601,89252800,2835
1992-03-03,0.604911,0.607143,0.591518,0.592634,0.483231,99276800,2836
1992-03-04,0.591518,0.595982,0.578125,0.580357,0.47322,115371200,2837
1992-03-05,0.575893,0.584821,0.5625,0.566964,0.4623,236723200,2838
1992-03-06,0.566964,0.571429,0.5625,0.571429,0.46594,134288000,2839
1992-03-09,0.569196,0.573661,0.566964,0.569196,0.464119,108942400,2840
1992-03-10,0.571429,0.578125,0.569196,0.569196,0.464119,122696000,2841
1992-03-11,0.569196,0.573661,0.5625,0.564732,0.46048,131656000,2842
1992-03-12,0.564732,0.569196,0.549107,0.560268,0.45684,152902400,2843
1992-03-13,0.564732,0.569196,0.553571,0.563616,0.45957,79184000,2844
1992-03-16,0.560268,0.566964,0.551339,0.565848,0.46139,56291200,2845
1992-03-17,0.566964,0.569196,0.560268,0.561384,0.45775,85097600,2846
1992-03-18,0.564732,0.571429,0.5625,0.569196,0.464119,81032000,2847
1992-03-19,0.569196,0.569196,0.560268,0.5625,0.45866,118518400,2848
1992-03-20,0.5625,0.564732,0.5625,0.564732,0.46048,54163200,2849
1992-03-23,0.5625,0.569196,0.5625,0.5625,0.45866,50075200,2850
1992-03-24,0.566964,0.580357,0.564732,0.580357,0.47322,209417600,2851
1992-03-25,0.580357,0.580357,0.573661,0.575893,0.46958,121553600,2852
1992-03-26,0.578125,0.582589,0.569196,0.571429,0.46594,123020800,2853
1992-03-27,0.570313,0.571429,0.540179,0.544643,0.444099,264532800,2854
1992-03-30,0.546875,0.546875,0.515625,0.518973,0.423168,339035200,2855
1992-03-31,0.520089,0.533482,0.517857,0.520089,0.424078,212632000,2856
1992-04-01,0.511161,0.529018,0.511161,0.526786,0.429539,159656000,2857
1992-04-02,0.526786,0.53125,0.521205,0.524554,0.427719,133974400,2858
1992-04-03,0.524554,0.529018,0.522321,0.526786,0.429539,116457600,2859
1992-04-06,0.526786,0.544643,0.526786,0.542411,0.442279,101987200,2860
1992-04-07,0.544643,0.546875,0.511161,0.511161,0.416798,230216000,2861
1992-04-08,0.508929,0.508929,0.488839,0.498884,0.406788,367024000,2862
1992-04-09,0.5,0.520089,0.493304,0.511161,0.416798,192136000,2863
1992-04-10,0.511161,0.513393,0.491071,0.495536,0.404058,274064000,2864
1992-04-13,0.495536,0.506696,0.493304,0.504464,0.411337,122830400,2865
1992-04-14,0.515625,0.529018,0.511161,0.524554,0.427719,144401600,2866
1992-04-15,0.517857,0.543527,0.513393,0.540179,0.440459,217358400,2867
1992-04-16,0.537946,0.542411,0.522321,0.526786,0.429539,258686400,2868
1992-04-20,0.526786,0.526786,0.5,0.506696,0.413158,206046400,2869
1992-04-21,0.508929,0.511161,0.5,0.502232,0.409518,180364800,2870
1992-04-22,0.502232,0.517857,0.502232,0.514509,0.419528,171528000,2871
1992-04-23,0.513393,0.520089,0.5,0.508929,0.414978,182817600,2872
1992-04-24,0.508929,0.520089,0.5,0.504464,0.411337,98280000,2873
1992-04-27,0.5,0.502232,0.491071,0.497768,0.405878,140268800,2874
1992-04-28,0.493304,0.497768,0.473214,0.484375,0.394957,174126400,2875
1992-04-29,0.484375,0.508929,0.484375,0.508929,0.414978,198900800,2876
1992-04-30,0.511161,0.537946,0.504464,0.53683,0.437729,260265600,2877
1992-05-01,0.535714,0.542411,0.520089,0.529018,0.431359,134377600,2878
1992-05-04,0.53125,0.546875,0.529018,0.540179,0.440459,123233600,2879
1992-05-05,0.540179,0.541295,0.53125,0.540179,0.440459,180084800,2880
1992-05-06,0.542411,0.554688,0.540179,0.551339,0.449559,177990400,2881
1992-05-07,0.549107,0.555804,0.540179,0.542411,0.442279,172356800,2882
1992-05-08,0.549107,0.561384,0.544643,0.553571,0.451379,198699200,2883
1992-05-11,0.553571,0.560268,0.549107,0.555804,0.4532,90899200,2884
1992-05-12,0.555804,0.5625,0.551339,0.555804,0.4532,77044800,2885
1992-05-13,0.558036,0.564732,0.555804,0.560268,0.45684,97473600,2886
1992-05-14,0.560268,0.5625,0.537946,0.547991,0.446829,156923200,2887
1992-05-15,0.544643,0.546875,0.540179,0.541295,0.441369,121307200,2888
1992-05-18,0.549107,0.549107,0.535714,0.539063,0.439549,129091200,2889
1992-05-19,0.542411,0.542411,0.526786,0.530134,0.432269,131678400,2890
1992-05-20,0.533482,0.537946,0.529018,0.535714,0.436819,173208000,2891
1992-05-21,0.537946,0.537946,0.524554,0.527902,0.430449,137692800,2892
1992-05-22,0.526786,0.533482,0.526786,0.53125,0.433179,46468800,2893
1992-05-26,0.53125,0.533482,0.524554,0.529018,0.431359,95614400,2894
1992-05-27,0.529018,0.537946,0.526786,0.537946,0.438639,154089600,2895
1992-05-28,0.535714,0.537946,0.526786,0.53125,0.433179,127243200,2896
1992-05-29,0.533482,0.541295,0.53125,0.533482,0.434999,178248000,2897
1992-06-01,0.511161,0.53125,0.5,0.513393,0.41946,248046400,2898
1992-06-02,0.513393,0.513393,0.502232,0.504464,0.412165,155680000,2899
1992-06-03,0.504464,0.504464,0.482143,0.483259,0.39484,300574400,2900
1992-06-04,0.484375,0.488839,0.477679,0.486607,0.397575,180152000,2901
1992-06-05,0.488839,0.493304,0.484375,0.489955,0.400311,112728000,2902
1992-06-08,0.491071,0.491071,0.482143,0.484375,0.395751,104339200,2903
1992-06-09,0.484375,0.484375,0.477679,0.482143,0.393928,101281600,2904
1992-06-10,0.482143,0.488839,0.477679,0.479911,0.392104,126604800,2905
1992-06-11,0.479911,0.484375,0.477679,0.481027,0.393016,140515200,2906
1992-06-12,0.486607,0.491071,0.484375,0.487723,0.398487,96510400,2907
1992-06-15,0.482143,0.482143,0.46875,0.469866,0.383897,189190400,2908
1992-06-16,0.462054,0.464286,0.435268,0.439732,0.359277,365355200,2909
1992-06-17,0.4375,0.439732,0.419643,0.424107,0.34651,304248000,2910
1992-06-18,0.424107,0.4375,0.399554,0.404018,0.330097,433720000,2911
1992-06-19,0.410714,0.410714,0.390625,0.399554,0.32645,427436800,2912
1992-06-22,0.392857,0.399554,0.381696,0.395089,0.322802,389939200,2913
1992-06-23,0.401786,0.40625,0.397321,0.404018,0.330097,311550400,2914
1992-06-24,0.40625,0.410714,0.404018,0.410714,0.335568,211064000,2915
1992-06-25,0.415179,0.415179,0.404018,0.407366,0.332832,160608000,2916
1992-06-26,0.408482,0.410714,0.397321,0.404018,0.330097,110364800,2917
1992-06-29,0.408482,0.420759,0.404018,0.417411,0.34104,188428800,2918
1992-06-30,0.417411,0.430804,0.415179,0.428571,0.350158,193345600,2919
1992-07-01,0.428571,0.441964,0.426339,0.4375,0.357453,143528000,2920
1992-07-02,0.4375,0.4375,0.408482,0.412946,0.337392,256648000,2921
1992-07-06,0.415179,0.417411,0.40625,0.412946,0.337392,122001600,2922
1992-07-07,0.412946,0.412946,0.388393,0.395089,0.322802,207088000,2923
1992-07-08,0.392857,0.408482,0.392857,0.408482,0.333744,195955200,2924
1992-07-09,0.410714,0.415179,0.408482,0.409598,0.334656,165793600,2925
1992-07-10,0.410714,0.412946,0.40067,0.408482,0.333744,143796800,2926
1992-07-13,0.408482,0.420759,0.404018,0.419643,0.342863,125563200,2927
1992-07-14,0.419643,0.428571,0.419643,0.424107,0.34651,125988800,2928
1992-07-15,0.424107,0.4375,0.421875,0.428571,0.350158,174462400,2929
1992-07-16,0.426339,0.4375,0.421875,0.435268,0.355629,139798400,2930
1992-07-17,0.401786,0.410714,0.398438,0.401786,0.328274,423640000,2931
1992-07-20,0.399554,0.404018,0.392857,0.399554,0.32645,192124800,2932
1992-07-21,0.40625,0.412946,0.401786,0.408482,0.333744,131947200,2933
1992-07-22,0.404018,0.40625,0.392857,0.395089,0.322802,161974400,2934
1992-07-23,0.397321,0.399554,0.390625,0.399554,0.32645,171516800,2935
1992-07-24,0.397321,0.412946,0.392857,0.409598,0.334656,134971200,2936
1992-07-27,0.408482,0.415179,0.404018,0.404018,0.330097,2396800,2937
1992-07-28,0.40625,0.415179,0.404018,0.415179,0.339216,134243200,2938
1992-07-29,0.416295,0.426339,0.415179,0.421875,0.344687,250768000,2939
1992-07-30,0.421875,0.424107,0.417411,0.421875,0.344687,137894400,2940
1992-07-31,0.421875,0.424107,0.417411,0.417411,0.34104,90708800,2941
1992-08-03,0.417411,0.421875,0.40625,0.408482,0.333744,68544000,2942
1992-08-04,0.401786,0.408482,0.399554,0.40625,0.331921,119716800,2943
1992-08-05,0.40625,0.40625,0.397321,0.399554,0.32645,139260800,2944
1992-08-06,0.395089,0.397321,0.381696,0.392857,0.320978,257969600,2945
1992-08-07,0.375,0.390625,0.370536,0.387277,0.316419,219161600,2946
1992-08-10,0.386161,0.397321,0.383929,0.393973,0.32189,91448000,2947
1992-08-11,0.397321,0.397321,0.383929,0.388393,0.317331,121307200,2948
1992-08-12,0.390625,0.395089,0.386161,0.393973,0.32189,121385600,2949
1992-08-13,0.397321,0.40625,0.395089,0.399554,0.32645,170990400,2950
1992-08-14,0.401786,0.404018,0.397321,0.399554,0.32645,136102400,2951
1992-08-17,0.395089,0.399554,0.390625,0.399554,0.327327,128710400,2952
1992-08-18,0.397321,0.404018,0.397321,0.399554,0.327327,112313600,2953
1992-08-19,0.398438,0.404018,0.397321,0.397321,0.325498,170542400,2954
1992-08-20,0.399554,0.401786,0.395089,0.399554,0.327327,108908800,2955
1992-08-21,0.399554,0.404018,0.392857,0.398438,0.326413,109468800,2956
1992-08-24,0.395089,0.399554,0.386161,0.386161,0.316355,152174400,2957
1992-08-25,0.386161,0.397321,0.386161,0.396205,0.324583,132361600,2958
1992-08-26,0.395089,0.397321,0.386161,0.395089,0.323669,121060800,2959
1992-08-27,0.399554,0.402902,0.395089,0.397321,0.325498,82745600,2960
1992-08-28,0.395089,0.404018,0.392857,0.401786,0.329156,61241600,2961
1992-08-31,0.401786,0.412946,0.399554,0.410714,0.33647,121116800,2962
1992-09-01,0.412946,0.415179,0.408482,0.415179,0.340128,60289600,2963
1992-09-02,0.415179,0.435268,0.415179,0.433036,0.354757,189896000,2964
1992-09-03,0.4375,0.439732,0.426339,0.426339,0.34927,211859200,2965
1992-09-04,0.430804,0.430804,0.417411,0.421875,0.345613,63235200,2966
1992-09-08,0.417411,0.428571,0.415179,0.426339,0.34927,70000000,2967
1992-09-09,0.428571,0.439732,0.426339,0.4375,0.358414,157203200,2968
1992-09-10,0.428571,0.441964,0.424107,0.439732,0.360242,228177600,2969
1992-09-11,0.4375,0.439732,0.424107,0.425223,0.348356,179883200,2970
1992-09-14,0.4375,0.446429,0.433036,0.441964,0.362071,214681600,2971
1992-09-15,0.439732,0.439732,0.426339,0.430804,0.352928,218523200,2972
1992-09-16,0.426339,0.430804,0.415179,0.419643,0.343785,178718400,2973
1992-09-17,0.421875,0.421875,0.405134,0.410714,0.33647,172435200,2974
1992-09-18,0.408482,0.418527,0.404018,0.415179,0.340128,115606400,2975
1992-09-21,0.417411,0.426339,0.412946,0.415179,0.340128,89678400,2976
1992-09-22,0.417411,0.417411,0.404018,0.408482,0.334641,111540800,2977
1992-09-23,0.410714,0.424107,0.40625,0.424107,0.347442,123972800,2978
1992-09-24,0.421875,0.426339,0.412946,0.412946,0.338298,125652800,2979
1992-09-25,0.412946,0.415179,0.404018,0.40625,0.332813,137468800,2980
1992-09-28,0.401786,0.401786,0.390625,0.399554,0.327327,149520000,2981
1992-09-29,0.397321,0.40625,0.392857,0.40067,0.328241,157270400,2982
1992-09-30,0.401786,0.40625,0.397321,0.402902,0.33007,100049600,2983
1992-10-01,0.399554,0.402902,0.395089,0.395089,0.323669,122729600,2984
1992-10-02,0.397321,0.399554,0.383929,0.390625,0.320012,113545600,2985
1992-10-05,0.386161,0.390625,0.370536,0.388393,0.318184,264958400,2986
1992-10-06,0.390625,0.401786,0.381696,0.399554,0.327327,113444800,2987
1992-10-07,0.401786,0.404018,0.388393,0.390625,0.320012,113310400,2988
1992-10-08,0.392857,0.395089,0.383929,0.388393,0.318184,126974400,2989
1992-10-09,0.388393,0.392857,0.383929,0.387277,0.317269,58744000,2990
1992-10-12,0.386161,0.395089,0.386161,0.392857,0.321841,71635200,2991
1992-10-13,0.399554,0.410714,0.392857,0.405134,0.331898,147179200,2992
